logical_location,process_role,process_name,thread_name,kernel_thread_comm,python_thread_name,repeat_count,unique_step_count,sample_rows,runnable_samples,active_samples,total_cpu_delta_ms,max_cpu_delta_ms_per_sample,involuntary_ctx_switch_delta_sum,voluntary_ctx_switch_delta_sum,common_wchan,locations,reason_flags
Decode[135],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999744,30.000000000001137,21,15,futex_wait_queue_me,Decode[135],cpu_delta_active;involuntary_ctx_switch
Decode[48],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999567,29.99999999999936,21,15,futex_wait_queue_me,Decode[48],cpu_delta_active;involuntary_ctx_switch
Decode[99],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999389,30.000000000001137,29,15,futex_wait_queue_me,Decode[99],cpu_delta_active;involuntary_ctx_switch
Decode[234],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999389,30.000000000001137,26,14,futex_wait_queue_me,Decode[234],cpu_delta_active;involuntary_ctx_switch
Decode[94],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999389,30.000000000001137,26,14,futex_wait_queue_me,Decode[94],cpu_delta_active;involuntary_ctx_switch
Decode[240],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999389,30.00000000000469,24,15,futex_wait_queue_me,Decode[240],cpu_delta_active;involuntary_ctx_switch
Decode[253],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999389,30.000000000001137,22,15,futex_wait_queue_me,Decode[253],cpu_delta_active;involuntary_ctx_switch
Decode[79],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,119.99999999999389,30.000000000001137,22,15,futex_wait_queue_me,Decode[79],cpu_delta_active;involuntary_ctx_switch
Decode[161],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000001009,30.00000000000469,28,15,futex_wait_queue_me,Decode[161],cpu_delta_active;involuntary_ctx_switch
Decode[150],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000654,30.00000000000469,29,15,futex_wait_queue_me,Decode[150],cpu_delta_active;involuntary_ctx_switch
Decode[215],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000654,30.000000000001137,26,14,futex_wait_queue_me,Decode[215],cpu_delta_active;involuntary_ctx_switch
Decode[169],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000654,30.00000000000469,25,15,futex_wait_queue_me,Decode[169],cpu_delta_active;involuntary_ctx_switch
Decode[3],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,30.000000000001137,49,22,futex_wait_queue_me,Decode[3],cpu_delta_active;involuntary_ctx_switch
Decode[1],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,30.000000000001137,47,18,futex_wait_queue_me,Decode[1],cpu_delta_active;involuntary_ctx_switch
Decode[168],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,29.999999999997584,29,15,futex_wait_queue_me,Decode[168],cpu_delta_active;involuntary_ctx_switch
Decode[179],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,30.000000000001137,28,15,futex_wait_queue_me,Decode[179],cpu_delta_active;involuntary_ctx_switch
Decode[199],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,30.000000000001137,28,15,futex_wait_queue_me,Decode[199],cpu_delta_active;involuntary_ctx_switch
Decode[177],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,30.000000000001137,27,16,futex_wait_queue_me,Decode[177],cpu_delta_active;involuntary_ctx_switch
Decode[241],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,29.999999999997584,27,16,futex_wait_queue_me,Decode[241],cpu_delta_active;involuntary_ctx_switch
Decode[83],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,30.000000000001137,27,17,futex_wait_queue_me,Decode[83],cpu_delta_active;involuntary_ctx_switch
Decode[236],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,30.000000000001137,26,16,futex_wait_queue_me,Decode[236],cpu_delta_active;involuntary_ctx_switch
Decode[97],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,30.000000000001137,26,15,futex_wait_queue_me,Decode[97],cpu_delta_active;involuntary_ctx_switch
Decode[78],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,30.000000000001137,25,15,futex_wait_queue_me,Decode[78],cpu_delta_active;involuntary_ctx_switch
Decode[176],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,30.000000000001137,23,15,futex_wait_queue_me,Decode[176],cpu_delta_active;involuntary_ctx_switch
Decode[101],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000298,30.000000000001137,22,15,futex_wait_queue_me,Decode[101],cpu_delta_active;involuntary_ctx_switch
Decode[7],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000121,29.99999999999936,47,17,futex_wait_queue_me,Decode[7],cpu_delta_active;involuntary_ctx_switch
Decode[11],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000121,29.99999999999936,43,31,futex_wait_queue_me,Decode[11],cpu_delta_active;involuntary_ctx_switch
Decode[16],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000121,30.000000000001137,34,22,futex_wait_queue_me,Decode[16],cpu_delta_active;involuntary_ctx_switch
Decode[21],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000121,30.000000000001137,23,15,futex_wait_queue_me,Decode[21],cpu_delta_active;involuntary_ctx_switch
Decode[31],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,110.00000000000121,30.000000000001137,23,15,futex_wait_queue_me,Decode[31],cpu_delta_active;involuntary_ctx_switch
Decode[4],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,29.99999999999936,54,18,futex_wait_queue_me,Decode[4],cpu_delta_active;involuntary_ctx_switch
Decode[13],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,29.99999999999936,50,20,futex_wait_queue_me,Decode[13],cpu_delta_active;involuntary_ctx_switch
Decode[10],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,29.99999999999936,33,39,futex_wait_queue_me,Decode[10],cpu_delta_active;involuntary_ctx_switch
Decode[107],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,32,17,futex_wait_queue_me,Decode[107],cpu_delta_active;involuntary_ctx_switch
Decode[85],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,31,16,futex_wait_queue_me,Decode[85],cpu_delta_active;involuntary_ctx_switch
Decode[15],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,29,17,futex_wait_queue_me,Decode[15],cpu_delta_active;involuntary_ctx_switch
Decode[197],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,28,17,futex_wait_queue_me,Decode[197],cpu_delta_active;involuntary_ctx_switch
Decode[228],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,28,15,futex_wait_queue_me,Decode[228],cpu_delta_active;involuntary_ctx_switch
Decode[117],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,27,16,futex_wait_queue_me,Decode[117],cpu_delta_active;involuntary_ctx_switch
Decode[130],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,27,15,futex_wait_queue_me,Decode[130],cpu_delta_active;involuntary_ctx_switch
Decode[68],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,29.99999999999936,27,15,futex_wait_queue_me,Decode[68],cpu_delta_active;involuntary_ctx_switch
Decode[106],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,24,15,futex_wait_queue_me,Decode[106],cpu_delta_active;involuntary_ctx_switch
Decode[178],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,24,15,futex_wait_queue_me,Decode[178],cpu_delta_active;involuntary_ctx_switch
Decode[186],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,24,15,futex_wait_queue_me,Decode[186],cpu_delta_active;involuntary_ctx_switch
Decode[224],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,29.999999999997584,24,18,futex_wait_queue_me,Decode[224],cpu_delta_active;involuntary_ctx_switch
Decode[32],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,29.99999999999936,24,15,futex_wait_queue_me,Decode[32],cpu_delta_active;involuntary_ctx_switch
Decode[61],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,29.99999999999936,24,15,futex_wait_queue_me,Decode[61],cpu_delta_active;involuntary_ctx_switch
Decode[82],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,29.999999999997584,24,16,futex_wait_queue_me,Decode[82],cpu_delta_active;involuntary_ctx_switch
Decode[182],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.00000000000469,23,15,futex_wait_queue_me,Decode[182],cpu_delta_active;involuntary_ctx_switch
Decode[190],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,29.999999999997584,23,16,futex_wait_queue_me,Decode[190],cpu_delta_active;involuntary_ctx_switch
Decode[29],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,23,15,futex_wait_queue_me,Decode[29],cpu_delta_active;involuntary_ctx_switch
Decode[142],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,30.000000000001137,22,14,futex_wait_queue_me,Decode[142],cpu_delta_active;involuntary_ctx_switch
Decode[244],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999943,29.999999999997584,22,14,futex_wait_queue_me,Decode[244],cpu_delta_active;involuntary_ctx_switch
,driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999766,29.99999999999936,45,15,futex_wait_queue_me,,cpu_delta_active;involuntary_ctx_switch
Decode[74],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999766,29.99999999999936,33,15,futex_wait_queue_me,Decode[74],cpu_delta_active;involuntary_ctx_switch
Decode[55],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999766,29.99999999999936,27,15,futex_wait_queue_me,Decode[55],cpu_delta_active;involuntary_ctx_switch
Decode[64],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999766,29.99999999999936,23,15,futex_wait_queue_me,Decode[64],cpu_delta_active;involuntary_ctx_switch
Decode[91],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999588,30.000000000001137,30,15,futex_wait_queue_me,Decode[91],cpu_delta_active;involuntary_ctx_switch
Decode[140],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999588,30.000000000001137,26,14,futex_wait_queue_me,Decode[140],cpu_delta_active;involuntary_ctx_switch
Decode[155],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999588,29.999999999997584,26,14,futex_wait_queue_me,Decode[155],cpu_delta_active;involuntary_ctx_switch
Decode[125],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999588,30.000000000001137,25,16,futex_wait_queue_me,Decode[125],cpu_delta_active;involuntary_ctx_switch
Decode[137],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999588,29.999999999997584,23,15,futex_wait_queue_me,Decode[137],cpu_delta_active;involuntary_ctx_switch
Decode[86],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999588,30.000000000001137,22,16,futex_wait_queue_me,Decode[86],cpu_delta_active;involuntary_ctx_switch
Decode[146],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999588,29.999999999997584,21,15,futex_wait_queue_me,Decode[146],cpu_delta_active;involuntary_ctx_switch
Decode[152],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999233,29.99999999999403,26,14,futex_wait_queue_me,Decode[152],cpu_delta_active;involuntary_ctx_switch
Decode[207],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999233,30.000000000001137,26,15,futex_wait_queue_me,Decode[207],cpu_delta_active;involuntary_ctx_switch
Decode[235],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999999233,29.999999999997584,26,14,futex_wait_queue_me,Decode[235],cpu_delta_active;involuntary_ctx_switch
Decode[166],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,109.99999999998877,29.999999999997584,28,15,futex_wait_queue_me,Decode[166],cpu_delta_active;involuntary_ctx_switch
Decode[219],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000853,20.000000000003126,27,15,futex_wait_queue_me,Decode[219],cpu_delta_active;involuntary_ctx_switch
Decode[206],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000853,20.000000000003126,26,15,futex_wait_queue_me,Decode[206],cpu_delta_active;involuntary_ctx_switch
Decode[242],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000853,20.000000000003126,26,15,futex_wait_queue_me,Decode[242],cpu_delta_active;involuntary_ctx_switch
Decode[89],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000853,30.000000000001137,22,15,futex_wait_queue_me,Decode[89],cpu_delta_active;involuntary_ctx_switch
Decode[250],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,30.000000000001137,28,15,futex_wait_queue_me,Decode[250],cpu_delta_active;involuntary_ctx_switch
Decode[201],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,30.00000000000469,27,15,futex_wait_queue_me,Decode[201],cpu_delta_active;involuntary_ctx_switch
Decode[129],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,20.000000000003126,26,16,futex_wait_queue_me,Decode[129],cpu_delta_active;involuntary_ctx_switch
Decode[157],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,30.000000000001137,26,14,futex_wait_queue_me,Decode[157],cpu_delta_active;involuntary_ctx_switch
Decode[238],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,20.000000000003126,26,15,futex_wait_queue_me,Decode[238],cpu_delta_active;involuntary_ctx_switch
Decode[120],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,20.000000000003126,25,16,futex_wait_queue_me,Decode[120],cpu_delta_active;involuntary_ctx_switch
Decode[134],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,30.000000000001137,25,15,futex_wait_queue_me,Decode[134],cpu_delta_active;involuntary_ctx_switch
Decode[145],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,20.000000000003126,25,15,futex_wait_queue_me,Decode[145],cpu_delta_active;involuntary_ctx_switch
Decode[192],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,29.999999999997584,25,17,futex_wait_queue_me,Decode[192],cpu_delta_active;involuntary_ctx_switch
Decode[233],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,30.000000000001137,24,15,futex_wait_queue_me,Decode[233],cpu_delta_active;involuntary_ctx_switch
Decode[248],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,20.000000000003126,24,15,futex_wait_queue_me,Decode[248],cpu_delta_active;involuntary_ctx_switch
Decode[131],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,20.000000000003126,23,15,futex_wait_queue_me,Decode[131],cpu_delta_active;involuntary_ctx_switch
Decode[70],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,30.000000000002917,21,15,futex_wait_queue_me,Decode[70],cpu_delta_active;involuntary_ctx_switch
Decode[84],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000497,30.000000000001137,20,18,futex_wait_queue_me,Decode[84],cpu_delta_active;involuntary_ctx_switch
Decode[38],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.0000000000032,20.00000000000135,30,17,futex_wait_queue_me,Decode[38],cpu_delta_active;involuntary_ctx_switch
Decode[56],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.0000000000032,30.000000000001137,27,15,futex_wait_queue_me,Decode[56],cpu_delta_active;involuntary_ctx_switch
Decode[67],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.0000000000032,30.000000000001137,27,15,futex_wait_queue_me,Decode[67],cpu_delta_active;involuntary_ctx_switch
Decode[42],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.0000000000032,20.000000000003126,25,15,futex_wait_queue_me,Decode[42],cpu_delta_active;involuntary_ctx_switch
Decode[12],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,20.00000000000135,43,17,futex_wait_queue_me,Decode[12],cpu_delta_active;involuntary_ctx_switch
Decode[158],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,20.000000000003126,32,15,futex_wait_queue_me,Decode[158],cpu_delta_active;involuntary_ctx_switch
Decode[243],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,20.000000000003126,30,15,futex_wait_queue_me,Decode[243],cpu_delta_active;involuntary_ctx_switch
Decode[213],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,30.00000000000469,29,14,futex_wait_queue_me,Decode[213],cpu_delta_active;involuntary_ctx_switch
Decode[141],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,30.000000000001137,28,14,futex_wait_queue_me,Decode[141],cpu_delta_active;involuntary_ctx_switch
Decode[69],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,20.00000000000135,28,15,futex_wait_queue_me,Decode[69],cpu_delta_active;involuntary_ctx_switch
Decode[103],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,30.000000000001137,27,14,futex_wait_queue_me,Decode[103],cpu_delta_active;involuntary_ctx_switch
Decode[245],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,29.999999999997584,27,15,futex_wait_queue_me,Decode[245],cpu_delta_active;involuntary_ctx_switch
Decode[121],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,29.999999999997584,26,16,futex_wait_queue_me,Decode[121],cpu_delta_active;involuntary_ctx_switch
Decode[151],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,20.000000000003126,26,15,futex_wait_queue_me,Decode[151],cpu_delta_active;involuntary_ctx_switch
Decode[164],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,30.00000000000469,26,15,futex_wait_queue_me,Decode[164],cpu_delta_active;involuntary_ctx_switch
Decode[210],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,30.000000000001137,26,15,futex_wait_queue_me,Decode[210],cpu_delta_active;involuntary_ctx_switch
Decode[223],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,20.000000000003126,26,15,futex_wait_queue_me,Decode[223],cpu_delta_active;involuntary_ctx_switch
Decode[119],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,20.000000000003126,25,17,futex_wait_queue_me,Decode[119],cpu_delta_active;involuntary_ctx_switch
Decode[153],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,30.000000000001137,25,15,futex_wait_queue_me,Decode[153],cpu_delta_active;involuntary_ctx_switch
Decode[183],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,30.000000000001137,25,15,futex_wait_queue_me,Decode[183],cpu_delta_active;involuntary_ctx_switch
Decode[208],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,30.000000000001137,25,15,futex_wait_queue_me,Decode[208],cpu_delta_active;involuntary_ctx_switch
Decode[217],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,30.000000000001137,24,15,futex_wait_queue_me,Decode[217],cpu_delta_active;involuntary_ctx_switch
Decode[229],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,20.000000000003126,24,15,futex_wait_queue_me,Decode[229],cpu_delta_active;involuntary_ctx_switch
Decode[95],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,30.00000000000469,24,15,futex_wait_queue_me,Decode[95],cpu_delta_active;involuntary_ctx_switch
Decode[124],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,20.000000000003126,23,16,futex_wait_queue_me,Decode[124],cpu_delta_active;involuntary_ctx_switch
Decode[188],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,29.999999999997584,23,17,futex_wait_queue_me,Decode[188],cpu_delta_active;involuntary_ctx_switch
Decode[28],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,20.00000000000135,22,14,futex_wait_queue_me,Decode[28],cpu_delta_active;involuntary_ctx_switch
Decode[71],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,30.000000000001137,21,15,futex_wait_queue_me,Decode[71],cpu_delta_active;involuntary_ctx_switch
Decode[33],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,100.00000000000142,29.99999999999936,20,14,futex_wait_queue_me,Decode[33],cpu_delta_active;involuntary_ctx_switch
Decode[0],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999964,29.99999999999936,55,18,futex_wait_queue_me,Decode[0],cpu_delta_active;involuntary_ctx_switch
Prefill,driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999964,30.000000000001137,35,21,futex_wait_queue_me,Prefill,cpu_delta_active;involuntary_ctx_switch
Decode[50],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999964,20.00000000000135,28,15,futex_wait_queue_me,Decode[50],cpu_delta_active;involuntary_ctx_switch
Decode[65],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999964,30.000000000001137,19,16,futex_wait_queue_me,Decode[65],cpu_delta_active;involuntary_ctx_switch
Decode[198],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,30.000000000001137,32,15,futex_wait_queue_me,Decode[198],cpu_delta_active;involuntary_ctx_switch
Decode[139],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,30.000000000001137,28,15,futex_wait_queue_me,Decode[139],cpu_delta_active;involuntary_ctx_switch
Decode[249],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,19.999999999999574,28,15,futex_wait_queue_me,Decode[249],cpu_delta_active;involuntary_ctx_switch
Decode[35],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,19.999999999999574,28,14,futex_wait_queue_me,Decode[35],cpu_delta_active;involuntary_ctx_switch
Decode[100],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,29.999999999997584,27,15,futex_wait_queue_me,Decode[100],cpu_delta_active;involuntary_ctx_switch
Decode[191],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,20.000000000003126,27,16,futex_wait_queue_me,Decode[191],cpu_delta_active;involuntary_ctx_switch
Decode[23],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,19.999999999999574,27,15,futex_wait_queue_me,Decode[23],cpu_delta_active;involuntary_ctx_switch
Decode[43],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,29.99999999999936,27,15,futex_wait_queue_me,Decode[43],cpu_delta_active;involuntary_ctx_switch
Decode[98],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,19.999999999999574,27,15,futex_wait_queue_me,Decode[98],cpu_delta_active;involuntary_ctx_switch
Decode[171],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,30.000000000001137,26,14,futex_wait_queue_me,Decode[171],cpu_delta_active;involuntary_ctx_switch
Decode[214],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,20.000000000003126,25,15,futex_wait_queue_me,Decode[214],cpu_delta_active;involuntary_ctx_switch
Decode[36],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,19.999999999999574,25,15,futex_wait_queue_me,Decode[36],cpu_delta_active;involuntary_ctx_switch
Decode[108],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,29.999999999997584,24,15,futex_wait_queue_me,Decode[108],cpu_delta_active;involuntary_ctx_switch
Decode[111],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,19.999999999999574,24,16,futex_wait_queue_me,Decode[111],cpu_delta_active;involuntary_ctx_switch
Decode[39],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,29.99999999999936,24,17,futex_wait_queue_me,Decode[39],cpu_delta_active;involuntary_ctx_switch
Decode[230],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,20.000000000003126,22,16,futex_wait_queue_me,Decode[230],cpu_delta_active;involuntary_ctx_switch
Decode[88],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,19.999999999999574,22,15,futex_wait_queue_me,Decode[88],cpu_delta_active;involuntary_ctx_switch
Decode[189],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999787,20.000000000003126,20,17,futex_wait_queue_me,Decode[189],cpu_delta_active;involuntary_ctx_switch
Decode[51],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999609,30.000000000001137,25,15,futex_wait_queue_me,Decode[51],cpu_delta_active;involuntary_ctx_switch
Decode[44],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999609,29.999999999997584,23,15,futex_wait_queue_me,Decode[44],cpu_delta_active;involuntary_ctx_switch
Decode[254],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999432,29.999999999997584,32,14,futex_wait_queue_me,Decode[254],cpu_delta_active;involuntary_ctx_switch
Decode[96],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999432,29.999999999997584,28,15,futex_wait_queue_me,Decode[96],cpu_delta_active;involuntary_ctx_switch
Decode[167],driver_main_process,python3,MainThread,python3,MainThread,5,1,5,0,5,99.99999999999432,20.000000000003126,24,15,futex_wait_queue_me,Decode[167],cpu_delta_active;involuntary_ctx_switch
